Time,H2O_ppm,Relative_Uncertainty,W
0.003876,707.5216,0.05,0.023174489
0.003877,702.5654,0.05,0.023174489
0.003878,702.5654,0.05,0.023174489
0.003879,692.6499,0.05,0.023174489
0.00388,717.4473,0.05,0.023174489
0.003881,692.6499,0.05,0.023174489
0.003882,707.5216,0.05,0.023174489
0.003883,692.6499,0.05,0.023174489
0.003884,697.6027,0.05,0.023174489
0.003885,722.4086,0.05,0.023174489
0.003886,732.3447,0.05,0.023174489
0.003887,712.4795,0.05,0.023174489
0.003888,707.5216,0.05,0.023174489
0.003889,702.5654,0.05,0.023174489
0.00389,707.5216,0.05,0.023174489
0.003891,712.4795,0.05,0.023174489
0.003892,732.3447,0.05,0.023174489
0.003893,727.3799,0.05,0.023174489
0.003894,722.4086,0.05,0.023174489
0.003895,742.2875,0.05,0.023174489
0.003896,727.3799,0.05,0.023174489
0.003897,712.4795,0.05,0.023174489
0.003898,697.6027,0.05,0.023174489
0.003899,722.4086,0.05,0.023174489
0.0039,717.4473,0.05,0.023174489
0.003901,737.3112,0.05,0.023174489
0.003902,752.2292,0.05,0.023174489
0.003903,722.4086,0.05,0.023174489
0.003904,742.2875,0.05,0.023174489
0.003905,727.3799,0.05,0.023174489
0.003906,742.2875,0.05,0.023174489
0.003907,762.1859,0.05,0.023174489
0.003908,722.4086,0.05,0.023174489
0.003909,722.4086,0.05,0.023174489
0.00391,752.2292,0.05,0.023174489
0.003911,737.3112,0.05,0.023174489
0.003912,757.2107,0.05,0.023174489
0.003913,762.1859,0.05,0.023174489
0.003914,762.1859,0.05,0.023174489
0.003915,767.1627,0.05,0.023174489
0.003916,737.3112,0.05,0.023174489
0.003917,777.1297,0.05,0.023174489
0.003918,787.1037,0.05,0.023174489
0.003919,772.1494,0.05,0.023174489
0.00392,787.1037,0.05,0.023174489
0.003921,772.1494,0.05,0.023174489
0.003922,777.1297,0.05,0.023174489
0.003923,782.1118,0.05,0.023174489
0.003924,772.1494,0.05,0.023174489
0.003925,777.1297,0.05,0.023174489
0.003926,732.3447,0.05,0.023174489
0.003927,782.1118,0.05,0.023174489
0.003928,797.0764,0.05,0.023174489
0.003929,772.1494,0.05,0.023174489
0.00393,787.1037,0.05,0.023174489
0.003931,777.1297,0.05,0.023174489
0.003932,772.1494,0.05,0.023174489
0.003933,772.1494,0.05,0.023174489
0.003934,787.1037,0.05,0.023174489
0.003935,812.0567,0.05,0.023174489
0.003936,762.1859,0.05,0.023174489
0.003937,792.0892,0.05,0.023174489
0.003938,812.0567,0.05,0.023174489
0.003939,777.1297,0.05,0.023174489
0.00394,797.0764,0.05,0.023174489
0.003941,782.1118,0.05,0.023174489
0.003942,802.0736,0.05,0.023174489
0.003943,807.0643,0.05,0.023174489
0.003944,802.0736,0.05,0.023174489
0.003945,827.0608,0.05,0.023174489
0.003946,812.0567,0.05,0.023174489
0.003947,797.0764,0.05,0.023174489
0.003948,812.0567,0.05,0.023174489
0.003949,837.0613,0.05,0.023174489
0.00395,787.1037,0.05,0.023174489
0.003951,822.055,0.05,0.023174489
0.003952,852.0834,0.05,0.023174489
0.003953,812.0567,0.05,0.023174489
0.003954,802.0736,0.05,0.023174489
0.003955,807.0643,0.05,0.023174489
0.003956,827.0608,0.05,0.023174489
0.003957,822.055,0.05,0.023174489
0.003958,827.0608,0.05,0.023174489
0.003959,827.0608,0.05,0.023174489
0.00396,847.077,0.05,0.023174489
0.003961,827.0608,0.05,0.023174489
0.003962,852.0834,0.05,0.023174489
0.003963,847.077,0.05,0.023174489
0.003964,857.0997,0.05,0.023174489
0.003965,837.0613,0.05,0.023174489
0.003966,837.0613,0.05,0.023174489
0.003967,842.0724,0.05,0.023174489
0.003968,867.1212,0.05,0.023174489
0.003969,847.077,0.05,0.023174489
0.00397,857.0997,0.05,0.023174489
0.003971,847.077,0.05,0.023174489
0.003972,847.077,0.05,0.023174489
0.003973,857.0997,0.05,0.023174489
0.003974,852.0834,0.05,0.023174489
0.003975,872.1428,0.05,0.023174489
0.003976,862.1096,0.05,0.023174489
0.003977,872.1428,0.05,0.023174489
0.003978,867.1212,0.05,0.023174489
0.003979,882.1748,0.05,0.023174489
0.00398,882.1748,0.05,0.023174489
0.003981,867.1212,0.05,0.023174489
0.003982,837.0613,0.05,0.023174489
0.003983,882.1748,0.05,0.023174489
0.003984,872.1428,0.05,0.023174489
0.003985,877.1579,0.05,0.023174489
0.003986,902.2763,0.05,0.023174489
0.003987,887.2016,0.05,0.023174489
0.003988,892.222,0.05,0.023174489
0.003989,897.2442,0.05,0.023174489
0.00399,897.2442,0.05,0.023174489
0.003991,882.1748,0.05,0.023174489
0.003992,912.3376,0.05,0.023174489
0.003993,897.2442,0.05,0.023174489
0.003994,887.2016,0.05,0.023174489
0.003995,912.3376,0.05,0.023174489
0.003996,867.1212,0.05,0.023174489
0.003997,897.2442,0.05,0.023174489
0.003998,907.302,0.05,0.023174489
0.003999,907.302,0.05,0.023174489
0.004,937.5094,0.05,0.023174489
0.004001,892.222,0.05,0.023174489
0.004002,887.2016,0.05,0.023174489
0.004003,917.3668,0.05,0.023174489
0.004004,907.302,0.05,0.023174489
0.004005,912.3376,0.05,0.023174489
0.004006,922.3977,0.05,0.023174489
0.004007,917.3668,0.05,0.023174489
0.004008,887.2016,0.05,0.023174489
0.004009,907.302,0.05,0.023174489
0.00401,922.3977,0.05,0.023174489
0.004011,932.4732,0.05,0.023174489
0.004012,897.2442,0.05,0.023174489
0.004013,947.5955,0.05,0.023174489
0.004014,922.3977,0.05,0.023174489
0.004015,902.2763,0.05,0.023174489
0.004016,952.637,0.05,0.023174489
0.004017,907.302,0.05,0.023174489
0.004018,937.5094,0.05,0.023174489
0.004019,927.4387,0.05,0.023174489
0.00402,942.5557,0.05,0.023174489
0.004021,922.3977,0.05,0.023174489
0.004022,927.4387,0.05,0.023174489
0.004023,962.7337,0.05,0.023174489
0.004024,917.3668,0.05,0.023174489
0.004025,937.5094,0.05,0.023174489
0.004026,937.5094,0.05,0.023174489
0.004027,932.4732,0.05,0.023174489
0.004028,952.637,0.05,0.023174489
0.004029,957.6886,0.05,0.023174489
0.00403,947.5955,0.05,0.023174489
0.004031,942.5557,0.05,0.023174489
0.004032,977.8879,0.05,0.023174489
0.004033,942.5557,0.05,0.023174489
0.004034,947.5955,0.05,0.023174489
0.004035,977.8879,0.05,0.023174489
0.004036,952.637,0.05,0.023174489
0.004037,952.637,0.05,0.023174489
0.004038,967.7806,0.05,0.023174489
0.004039,972.8375,0.05,0.023174489
0.00404,962.7337,0.05,0.023174489
0.004041,962.7337,0.05,0.023174489
0.004042,962.7337,0.05,0.023174489
0.004043,977.8879,0.05,0.023174489
0.004044,977.8879,0.05,0.023174489
0.004045,967.7806,0.05,0.023174489
0.004046,988.0024,0.05,0.023174489
0.004047,957.6886,0.05,0.023174489
0.004048,993.0581,0.05,0.023174489
0.004049,982.9401,0.05,0.023174489
0.00405,988.0024,0.05,0.023174489
0.004051,977.8879,0.05,0.023174489
0.004052,988.0024,0.05,0.023174489
0.004053,962.7337,0.05,0.023174489
0.004054,993.0581,0.05,0.023174489
0.004055,1003.183,0.05,0.023174489
0.004056,998.1157,0.05,0.023174489
0.004057,982.9401,0.05,0.023174489
0.004058,1008.244,0.05,0.023174489
0.004059,988.0024,0.05,0.023174489
0.00406,1003.183,0.05,0.023174489
0.004061,993.0581,0.05,0.023174489
0.004062,993.0581,0.05,0.023174489
0.004063,1008.244,0.05,0.023174489
0.004064,1018.38,0.05,0.023174489
0.004065,1003.183,0.05,0.023174489
0.004066,1028.523,0.05,0.023174489
0.004067,1008.244,0.05,0.023174489
0.004068,1033.593,0.05,0.023174489
0.004069,1003.183,0.05,0.023174489
0.00407,1023.447,0.05,0.023174489
0.004071,1013.316,0.05,0.023174489
0.004072,1003.183,0.05,0.023174489
0.004073,1038.665,0.05,0.023174489
0.004074,1038.665,0.05,0.023174489
0.004075,1048.823,0.05,0.023174489
0.004076,1023.447,0.05,0.023174489
0.004077,1048.823,0.05,0.023174489
0.004078,1008.244,0.05,0.023174489
0.004079,1023.447,0.05,0.023174489
0.00408,1043.747,0.05,0.023174489
0.004081,1013.316,0.05,0.023174489
0.004082,1023.447,0.05,0.023174489
0.004083,1038.665,0.05,0.023174489
0.004084,1038.665,0.05,0.023174489
0.004085,1048.823,0.05,0.023174489
0.004086,1023.447,0.05,0.023174489
0.004087,1038.665,0.05,0.023174489
0.004088,1064.068,0.05,0.023174489
0.004089,1033.593,0.05,0.023174489
0.00409,1058.987,0.05,0.023174489
0.004091,1038.665,0.05,0.023174489
0.004092,1064.068,0.05,0.023174489
0.004093,1069.151,0.05,0.023174489
0.004094,1058.987,0.05,0.023174489
0.004095,1053.9,0.05,0.023174489
0.004096,1074.243,0.05,0.023174489
0.004097,1074.243,0.05,0.023174489
0.004098,1064.068,0.05,0.023174489
0.004099,1089.516,0.05,0.023174489
0.0041,1064.068,0.05,0.023174489
0.004101,1084.418,0.05,0.023174489
0.004102,1079.33,0.05,0.023174489
0.004103,1099.709,0.05,0.023174489
0.004104,1079.33,0.05,0.023174489
0.004105,1064.068,0.05,0.023174489
0.004106,1079.33,0.05,0.023174489
0.004107,1089.516,0.05,0.023174489
0.004108,1084.418,0.05,0.023174489
0.004109,1109.902,0.05,0.023174489
0.00411,1079.33,0.05,0.023174489
0.004111,1084.418,0.05,0.023174489
0.004112,1104.804,0.05,0.023174489
0.004113,1089.516,0.05,0.023174489
0.004114,1099.709,0.05,0.023174489
0.004115,1104.804,0.05,0.023174489
0.004116,1089.516,0.05,0.023174489
0.004117,1115.009,0.05,0.023174489
0.004118,1125.212,0.05,0.023174489
0.004119,1109.902,0.05,0.023174489
0.00412,1120.109,0.05,0.023174489
0.004121,1104.804,0.05,0.023174489
0.004122,1120.109,0.05,0.023174489
0.004123,1099.709,0.05,0.023174489
0.004124,1115.009,0.05,0.023174489
0.004125,1145.657,0.05,0.023174489
0.004126,1115.009,0.05,0.023174489
0.004127,1109.902,0.05,0.023174489
0.004128,1104.804,0.05,0.023174489
0.004129,1115.009,0.05,0.023174489
0.00413,1120.109,0.05,0.023174489
0.004131,1135.431,0.05,0.023174489
0.004132,1125.212,0.05,0.023174489
0.004133,1130.325,0.05,0.023174489
0.004134,1130.325,0.05,0.023174489
0.004135,1140.539,0.05,0.023174489
0.004136,1145.657,0.05,0.023174489
0.004137,1140.539,0.05,0.023174489
0.004138,1135.431,0.05,0.023174489
0.004139,1150.768,0.05,0.023174489
0.00414,1150.768,0.05,0.023174489
0.004141,1145.657,0.05,0.023174489
0.004142,1161.006,0.05,0.023174489
0.004143,1161.006,0.05,0.023174489
0.004144,1155.882,0.05,0.023174489
0.004145,1166.123,0.05,0.023174489
0.004146,1120.109,0.05,0.023174489
0.004147,1130.325,0.05,0.023174489
0.004148,1155.882,0.05,0.023174489
0.004149,1140.539,0.05,0.023174489
0.00415,1150.768,0.05,0.023174489
0.004151,1181.493,0.05,0.023174489
0.004152,1176.371,0.05,0.023174489
0.004153,1176.371,0.05,0.023174489
0.004154,1150.768,0.05,0.023174489
0.004155,1171.241,0.05,0.023174489
0.004156,1140.539,0.05,0.023174489
0.004157,1186.617,0.05,0.023174489
0.004158,1186.617,0.05,0.023174489
0.004159,1155.882,0.05,0.023174489
0.00416,1181.493,0.05,0.023174489
0.004161,1186.617,0.05,0.023174489
0.004162,1191.752,0.05,0.023174489
0.004163,1140.539,0.05,0.023174489
0.004164,1166.123,0.05,0.023174489
0.004165,1181.493,0.05,0.023174489
0.004166,1207.15,0.05,0.023174489
0.004167,1191.752,0.05,0.023174489
0.004168,1171.241,0.05,0.023174489
0.004169,1186.617,0.05,0.023174489
0.00417,1176.371,0.05,0.023174489
0.004171,1176.371,0.05,0.023174489
0.004172,1186.617,0.05,0.023174489
0.004173,1202.018,0.05,0.023174489
0.004174,1181.493,0.05,0.023174489
0.004175,1196.88,0.05,0.023174489
0.004176,1186.617,0.05,0.023174489
0.004177,1191.752,0.05,0.023174489
0.004178,1196.88,0.05,0.023174489
0.004179,1207.15,0.05,0.023174489
0.00418,1191.752,0.05,0.023174489
0.004181,1202.018,0.05,0.023174489
0.004182,1222.565,0.05,0.023174489
0.004183,1217.427,0.05,0.023174489
0.004184,1191.752,0.05,0.023174489
0.004185,1232.853,0.05,0.023174489
0.004186,1227.704,0.05,0.023174489
0.004187,1212.284,0.05,0.023174489
0.004188,1222.565,0.05,0.023174489
0.004189,1191.752,0.05,0.023174489
0.00419,1243.14,0.05,0.023174489
0.004191,1237.996,0.05,0.023174489
0.004192,1222.565,0.05,0.023174489
0.004193,1253.443,0.05,0.023174489
0.004194,1222.565,0.05,0.023174489
0.004195,1232.853,0.05,0.023174489
0.004196,1248.295,0.05,0.023174489
0.004197,1232.853,0.05,0.023174489
0.004198,1217.427,0.05,0.023174489
0.004199,1222.565,0.05,0.023174489
0.0042,1232.853,0.05,0.023174489
0.004201,1253.443,0.05,0.023174489
0.004202,1258.594,0.05,0.023174489
0.004203,1232.853,0.05,0.023174489
0.004204,1253.443,0.05,0.023174489
0.004205,1237.996,0.05,0.023174489
0.004206,1258.594,0.05,0.023174489
0.004207,1237.996,0.05,0.023174489
0.004208,1248.295,0.05,0.023174489
0.004209,1258.594,0.05,0.023174489
0.00421,1237.996,0.05,0.023174489
0.004211,1258.594,0.05,0.023174489
0.004212,1268.908,0.05,0.023174489
0.004213,1268.908,0.05,0.023174489
0.004214,1253.443,0.05,0.023174489
0.004215,1237.996,0.05,0.023174489
0.004216,1263.754,0.05,0.023174489
0.004217,1253.443,0.05,0.023174489
0.004218,1263.754,0.05,0.023174489
0.004219,1274.063,0.05,0.023174489
0.00422,1279.229,0.05,0.023174489
0.004221,1258.594,0.05,0.023174489
0.004222,1279.229,0.05,0.023174489
0.004223,1274.063,0.05,0.023174489
0.004224,1258.594,0.05,0.023174489
0.004225,1279.229,0.05,0.023174489
0.004226,1284.389,0.05,0.023174489
0.004227,1284.389,0.05,0.023174489
0.004228,1294.722,0.05,0.023174489
0.004229,1279.229,0.05,0.023174489
0.00423,1284.389,0.05,0.023174489
0.004231,1274.063,0.05,0.023174489
0.004232,1294.722,0.05,0.023174489
0.004233,1284.389,0.05,0.023174489
0.004234,1305.062,0.05,0.023174489
0.004235,1310.231,0.05,0.023174489
0.004236,1305.062,0.05,0.023174489
0.004237,1294.722,0.05,0.023174489
0.004238,1320.582,0.05,0.023174489
0.004239,1263.754,0.05,0.023174489
0.00424,1279.229,0.05,0.023174489
0.004241,1305.062,0.05,0.023174489
0.004242,1294.722,0.05,0.023174489
0.004243,1284.389,0.05,0.023174489
0.004244,1299.887,0.05,0.023174489
0.004245,1325.756,0.05,0.023174489
0.004246,1299.887,0.05,0.023174489
0.004247,1299.887,0.05,0.023174489
0.004248,1310.231,0.05,0.023174489
0.004249,1305.062,0.05,0.023174489
0.00425,1315.401,0.05,0.023174489
0.004251,1310.231,0.05,0.023174489
0.004252,1299.887,0.05,0.023174489
0.004253,1315.401,0.05,0.023174489
0.004254,1305.062,0.05,0.023174489
0.004255,1346.48,0.05,0.023174489
0.004256,1356.858,0.05,0.023174489
0.004257,1294.722,0.05,0.023174489
0.004258,1310.231,0.05,0.023174489
0.004259,1330.932,0.05,0.023174489
0.00426,1320.582,0.05,0.023174489
0.004261,1325.756,0.05,0.023174489
0.004262,1325.756,0.05,0.023174489
0.004263,1320.582,0.05,0.023174489
0.004264,1325.756,0.05,0.023174489
0.004265,1336.119,0.05,0.023174489
0.004266,1341.299,0.05,0.023174489
0.004267,1351.672,0.05,0.023174489
0.004268,1325.756,0.05,0.023174489
0.004269,1336.119,0.05,0.023174489
0.00427,1346.48,0.05,0.023174489
0.004271,1346.48,0.05,0.023174489
0.004272,1346.48,0.05,0.023174489
0.004273,1356.858,0.05,0.023174489
0.004274,1341.299,0.05,0.023174489
0.004275,1315.401,0.05,0.023174489
0.004276,1351.672,0.05,0.023174489
0.004277,1341.299,0.05,0.023174489
0.004278,1346.48,0.05,0.023174489
0.004279,1362.045,0.05,0.023174489
0.00428,1356.858,0.05,0.023174489
0.004281,1362.045,0.05,0.023174489
0.004282,1367.243,0.05,0.023174489
0.004283,1336.119,0.05,0.023174489
0.004284,1356.858,0.05,0.023174489
0.004285,1362.045,0.05,0.023174489
0.004286,1330.932,0.05,0.023174489
0.004287,1388.027,0.05,0.023174489
0.004288,1362.045,0.05,0.023174489
0.004289,1346.48,0.05,0.023174489
0.00429,1351.672,0.05,0.023174489
0.004291,1351.672,0.05,0.023174489
0.004292,1367.243,0.05,0.023174489
0.004293,1367.243,0.05,0.023174489
0.004294,1403.637,0.05,0.023174489
0.004295,1382.831,0.05,0.023174489
0.004296,1388.027,0.05,0.023174489
0.004297,1372.434,0.05,0.023174489
0.004298,1382.831,0.05,0.023174489
0.004299,1367.243,0.05,0.023174489
0.0043,1382.831,0.05,0.023174489
0.004301,1388.027,0.05,0.023174489
0.004302,1372.434,0.05,0.023174489
0.004303,1388.027,0.05,0.023174489
0.004304,1398.435,0.05,0.023174489
0.004305,1382.831,0.05,0.023174489
0.004306,1367.243,0.05,0.023174489
0.004307,1377.636,0.05,0.023174489
0.004308,1408.85,0.05,0.023174489
0.004309,1382.831,0.05,0.023174489
0.00431,1398.435,0.05,0.023174489
0.004311,1398.435,0.05,0.023174489
0.004312,1362.045,0.05,0.023174489
0.004313,1393.234,0.05,0.023174489
0.004314,1398.435,0.05,0.023174489
0.004315,1398.435,0.05,0.023174489
0.004316,1408.85,0.05,0.023174489
0.004317,1398.435,0.05,0.023174489
0.004318,1377.636,0.05,0.023174489
0.004319,1393.234,0.05,0.023174489
0.00432,1398.435,0.05,0.023174489
0.004321,1414.056,0.05,0.023174489
0.004322,1429.695,0.05,0.023174489
0.004323,1398.435,0.05,0.023174489
0.004324,1377.636,0.05,0.023174489
0.004325,1398.435,0.05,0.023174489
0.004326,1419.264,0.05,0.023174489
0.004327,1414.056,0.05,0.023174489
0.004328,1408.85,0.05,0.023174489
0.004329,1403.637,0.05,0.023174489
0.00433,1408.85,0.05,0.023174489
0.004331,1419.264,0.05,0.023174489
0.004332,1419.264,0.05,0.023174489
0.004333,1388.027,0.05,0.023174489
0.004334,1440.133,0.05,0.023174489
0.004335,1424.483,0.05,0.023174489
0.004336,1414.056,0.05,0.023174489
0.004337,1414.056,0.05,0.023174489
0.004338,1455.8,0.05,0.023174489
0.004339,1403.637,0.05,0.023174489
0.00434,1429.695,0.05,0.023174489
0.004341,1440.133,0.05,0.023174489
0.004342,1419.264,0.05,0.023174489
0.004343,1429.695,0.05,0.023174489
0.004344,1429.695,0.05,0.023174489
0.004345,1455.8,0.05,0.023174489
0.004346,1461.023,0.05,0.023174489
0.004347,1414.056,0.05,0.023174489
0.004348,1440.133,0.05,0.023174489
0.004349,1414.056,0.05,0.023174489
0.00435,1450.57,0.05,0.023174489
0.004351,1434.909,0.05,0.023174489
0.004352,1414.056,0.05,0.023174489
0.004353,1445.35,0.05,0.023174489
0.004354,1450.57,0.05,0.023174489
0.004355,1440.133,0.05,0.023174489
0.004356,1466.248,0.05,0.023174489
0.004357,1466.248,0.05,0.023174489
0.004358,1419.264,0.05,0.023174489
0.004359,1471.484,0.05,0.023174489
0.00436,1450.57,0.05,0.023174489
0.004361,1471.484,0.05,0.023174489
0.004362,1476.712,0.05,0.023174489
0.004363,1487.185,0.05,0.023174489
0.004364,1414.056,0.05,0.023174489
0.004365,1445.35,0.05,0.023174489
0.004366,1455.8,0.05,0.023174489
0.004367,1466.248,0.05,0.023174489
0.004368,1471.484,0.05,0.023174489
0.004369,1476.712,0.05,0.023174489
0.00437,1429.695,0.05,0.023174489
0.004371,1476.712,0.05,0.023174489
0.004372,1471.484,0.05,0.023174489
0.004373,1455.8,0.05,0.023174489
0.004374,1450.57,0.05,0.023174489
0.004375,1455.8,0.05,0.023174489
0.004376,1461.023,0.05,0.023174489
0.004377,1450.57,0.05,0.023174489
0.004378,1481.952,0.05,0.023174489
0.004379,1466.248,0.05,0.023174489
0.00438,1461.023,0.05,0.023174489
0.004381,1471.484,0.05,0.023174489
0.004382,1497.664,0.05,0.023174489
0.004383,1471.484,0.05,0.023174489
0.004384,1461.023,0.05,0.023174489
0.004385,1487.185,0.05,0.023174489
0.004386,1471.484,0.05,0.023174489
0.004387,1487.185,0.05,0.023174489
0.004388,1487.185,0.05,0.023174489
0.004389,1487.185,0.05,0.023174489
0.00439,1455.8,0.05,0.023174489
0.004391,1497.664,0.05,0.023174489
0.004392,1492.419,0.05,0.023174489
0.004393,1476.712,0.05,0.023174489
0.004394,1461.023,0.05,0.023174489
0.004395,1497.664,0.05,0.023174489
0.004396,1513.394,0.05,0.023174489
0.004397,1502.903,0.05,0.023174489
0.004398,1492.419,0.05,0.023174489
0.004399,1461.023,0.05,0.023174489
0.0044,1492.419,0.05,0.023174489
0.004401,1497.664,0.05,0.023174489
0.004402,1492.419,0.05,0.023174489
0.004403,1529.141,0.05,0.023174489
0.004404,1481.952,0.05,0.023174489
0.004405,1513.394,0.05,0.023174489
0.004406,1518.639,0.05,0.023174489
0.004407,1487.185,0.05,0.023174489
0.004408,1513.394,0.05,0.023174489
0.004409,1513.394,0.05,0.023174489
0.00441,1487.185,0.05,0.023174489
0.004411,1481.952,0.05,0.023174489
0.004412,1497.664,0.05,0.023174489
0.004413,1529.141,0.05,0.023174489
0.004414,1544.906,0.05,0.023174489
0.004415,1508.143,0.05,0.023174489
0.004416,1508.143,0.05,0.023174489
0.004417,1529.141,0.05,0.023174489
0.004418,1523.885,0.05,0.023174489
0.004419,1518.639,0.05,0.023174489
0.00442,1508.143,0.05,0.023174489
0.004421,1492.419,0.05,0.023174489
0.004422,1529.141,0.05,0.023174489
0.004423,1508.143,0.05,0.023174489
0.004424,1539.643,0.05,0.023174489
0.004425,1529.141,0.05,0.023174489
0.004426,1497.664,0.05,0.023174489
0.004427,1513.394,0.05,0.023174489
0.004428,1544.906,0.05,0.023174489
0.004429,1539.643,0.05,0.023174489
0.00443,1534.391,0.05,0.023174489
0.004431,1529.141,0.05,0.023174489
0.004432,1534.391,0.05,0.023174489
0.004433,1529.141,0.05,0.023174489
0.004434,1508.143,0.05,0.023174489
0.004435,1529.141,0.05,0.023174489
0.004436,1555.419,0.05,0.023174489
0.004437,1539.643,0.05,0.023174489
0.004438,1560.687,0.05,0.023174489
0.004439,1523.885,0.05,0.023174489
0.00444,1534.391,0.05,0.023174489
0.004441,1544.906,0.05,0.023174489
0.004442,1544.906,0.05,0.023174489
0.004443,1534.391,0.05,0.023174489
0.004444,1550.161,0.05,0.023174489
0.004445,1550.161,0.05,0.023174489
0.004446,1534.391,0.05,0.023174489
0.004447,1539.643,0.05,0.023174489
0.004448,1544.906,0.05,0.023174489
0.004449,1550.161,0.05,0.023174489
0.00445,1544.906,0.05,0.023174489
0.004451,1555.419,0.05,0.023174489
0.004452,1555.419,0.05,0.023174489
0.004453,1544.906,0.05,0.023174489
0.004454,1565.949,0.05,0.023174489
0.004455,1560.687,0.05,0.023174489
0.004456,1555.419,0.05,0.023174489
0.004457,1544.906,0.05,0.023174489
0.004458,1560.687,0.05,0.023174489
0.004459,1560.687,0.05,0.023174489
0.00446,1565.949,0.05,0.023174489
0.004461,1550.161,0.05,0.023174489
0.004462,1571.221,0.05,0.023174489
0.004463,1544.906,0.05,0.023174489
0.004464,1576.486,0.05,0.023174489
0.004465,1560.687,0.05,0.023174489
0.004466,1550.161,0.05,0.023174489
0.004467,1576.486,0.05,0.023174489
0.004468,1565.949,0.05,0.023174489
0.004469,1581.754,0.05,0.023174489
0.00447,1550.161,0.05,0.023174489
0.004471,1555.419,0.05,0.023174489
0.004472,1571.221,0.05,0.023174489
0.004473,1576.486,0.05,0.023174489
0.004474,1555.419,0.05,0.023174489
0.004475,1550.161,0.05,0.023174489
0.004476,1550.161,0.05,0.023174489
0.004477,1576.486,0.05,0.023174489
0.004478,1576.486,0.05,0.023174489
0.004479,1576.486,0.05,0.023174489
0.00448,1576.486,0.05,0.023174489
0.004481,1581.754,0.05,0.023174489
0.004482,1550.161,0.05,0.023174489
0.004483,1560.687,0.05,0.023174489
0.004484,1555.419,0.05,0.023174489
0.004485,1560.687,0.05,0.023174489
0.004486,1587.032,0.05,0.023174489
0.004487,1571.221,0.05,0.023174489
0.004488,1565.949,0.05,0.023174489
0.004489,1565.949,0.05,0.023174489
0.00449,1592.303,0.05,0.023174489
0.004491,1565.949,0.05,0.023174489
0.004492,1581.754,0.05,0.023174489
0.004493,1597.576,0.05,0.023174489
0.004494,1555.419,0.05,0.023174489
0.004495,1587.032,0.05,0.023174489
0.004496,1571.221,0.05,0.023174489
0.004497,1576.486,0.05,0.023174489
0.004498,1576.486,0.05,0.023174489
0.004499,1602.86,0.05,0.023174489
0.0045,1550.161,0.05,0.023174489
0.004501,1571.221,0.05,0.023174489
0.004502,1565.949,0.05,0.023174489
0.004503,1581.754,0.05,0.023174489
0.004504,1592.303,0.05,0.023174489
0.004505,1560.687,0.05,0.023174489
0.004506,1587.032,0.05,0.023174489
0.004507,1597.576,0.05,0.023174489
0.004508,1618.705,0.05,0.023174489
0.004509,1592.303,0.05,0.023174489
0.00451,1613.416,0.05,0.023174489
0.004511,1587.032,0.05,0.023174489
0.004512,1587.032,0.05,0.023174489
0.004513,1592.303,0.05,0.023174489
0.004514,1623.988,0.05,0.023174489
0.004515,1639.857,0.05,0.023174489
0.004516,1587.032,0.05,0.023174489
0.004517,1597.576,0.05,0.023174489
0.004518,1592.303,0.05,0.023174489
0.004519,1602.86,0.05,0.023174489
0.00452,1602.86,0.05,0.023174489
0.004521,1592.303,0.05,0.023174489
0.004522,1608.137,0.05,0.023174489
0.004523,1608.137,0.05,0.023174489
0.004524,1597.576,0.05,0.023174489
0.004525,1592.303,0.05,0.023174489
0.004526,1634.568,0.05,0.023174489
0.004527,1581.754,0.05,0.023174489
0.004528,1650.449,0.05,0.023174489
0.004529,1613.416,0.05,0.023174489
0.00453,1608.137,0.05,0.023174489
0.004531,1629.273,0.05,0.023174489
0.004532,1629.273,0.05,0.023174489
0.004533,1602.86,0.05,0.023174489
0.004534,1634.568,0.05,0.023174489
0.004535,1639.857,0.05,0.023174489
0.004536,1629.273,0.05,0.023174489
0.004537,1618.705,0.05,0.023174489
0.004538,1650.449,0.05,0.023174489
0.004539,1618.705,0.05,0.023174489
0.00454,1618.705,0.05,0.023174489
0.004541,1645.148,0.05,0.023174489
0.004542,1618.705,0.05,0.023174489
0.004543,1634.568,0.05,0.023174489
0.004544,1634.568,0.05,0.023174489
0.004545,1634.568,0.05,0.023174489
0.004546,1629.273,0.05,0.023174489
0.004547,1645.148,0.05,0.023174489
0.004548,1634.568,0.05,0.023174489
0.004549,1629.273,0.05,0.023174489
0.00455,1639.857,0.05,0.023174489
0.004551,1650.449,0.05,0.023174489
0.004552,1650.449,0.05,0.023174489
0.004553,1618.705,0.05,0.023174489
0.004554,1629.273,0.05,0.023174489
0.004555,1639.857,0.05,0.023174489
0.004556,1655.743,0.05,0.023174489
0.004557,1666.347,0.05,0.023174489
0.004558,1623.988,0.05,0.023174489
0.004559,1676.959,0.05,0.023174489
0.00456,1703.508,0.05,0.023174489
0.004561,1629.273,0.05,0.023174489
0.004562,1655.743,0.05,0.023174489
0.004563,1639.857,0.05,0.023174489
0.004564,1650.449,0.05,0.023174489
0.004565,1687.569,0.05,0.023174489
0.004566,1655.743,0.05,0.023174489
0.004567,1634.568,0.05,0.023174489
0.004568,1671.647,0.05,0.023174489
0.004569,1682.263,0.05,0.023174489
0.00457,1639.857,0.05,0.023174489
0.004571,1671.647,0.05,0.023174489
0.004572,1661.04,0.05,0.023174489
0.004573,1666.347,0.05,0.023174489
0.004574,1650.449,0.05,0.023174489
